province,district,cluster,HHID,ubudehe,sex,age,electricity,urban_rural,paid_work,school,marital_code,HH_WT,C_hhweight,source,marital,type,quantity,frequency,expenditure,light_percentage,monthly_expenditure,annual_expenditure,all_fuel_exp,clean_cooking,cookstove_type,injury,minute_spent,fuel_availability,availability.fac,mobile_num,smart_phone,charge_home.code,charge_outside.code,charge_expenditure,internet,minigrid_pay.code,nationalgrid_pay.code,charge_home,charge_outside,minigrid_pay,nationalgrid_pay,mobile_exp,N01,N02,ownership,main_energy.code,main_energy,candle_exp,solar,grid,no_elec,charcoal_exp,wood_exp,gas_exp,biomass_exp,kerosene_exp
Kigali City,Nyarugenge,5,110500401,2,1,38,0,1,1,0,2,35.61450628,34.95401376,No electricity,Married monogamously without certificate,Candle,8,2,200,NA,3000,36500,31.39,1,Manufactured biomass stove,NA,15,3,Sometimes available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,1,No account,111,No electricity,31.39,0,0,1,89.69,0,0,0,0
Kigali City,Nyarugenge,5,110500501,2,1,41,1,1,1,1,1,187.074,200.8102329,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,627.8,0,0,0,0
Kigali City,Nyarugenge,5,110500601,2,1,41,1,1,2,1,2,187.074,200.8102329,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,5,1,Always available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,104.63,0,0,0,0
Kigali City,Nyarugenge,5,110500701,2,2,33,1,1,2,1,7,187.074,200.8102329,National grid,Single,Candle,1,14,100,NA,214.2857143,2607.142857,2.24,1,Manufactured biomass stove,NA,20,2,Mostly available,1,1,1,NA,NA,1,NA,555,Yes,NA,NA,"Other, specify",0,1,1,No account,1,National grid,2.24,0,1,0,94.17,0,0,0,0
Kigali City,Nyarugenge,5,110500801,3,1,50,1,1,1,0,1,187.074,200.8102329,National grid, Married monogamously with legal certificate,Candle,1,21,100,NA,142.8571429,1738.095238,1.49,1,Manufactured biomass stove,NA,10,3,Sometimes available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,1.49,0,1,0,125.56,0,0,0,0
Kigali City,Nyarugenge,5,110500901,2,2,32,1,1,1,1,6,187.074,200.8102329,National grid,Separated,Candle,2,30,200,NA,200,2433.333333,2.09,1,Manufactured biomass stove,NA,10,1,Always available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,2.09,0,1,0,89.69,0,0,0,0
Kigali City,Nyarugenge,5,110501001,1,1,25,1,1,2,1,7,187.074,200.8102329,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,22.42,0,0,0,0
Kigali City,Nyarugenge,5,110501101,3,2,58,1,1,2,1,1,187.074,200.8102329,National grid, Married monogamously with legal certificate,Candle,1,30,100,NA,100,1216.666667,1.05,1,Manufactured biomass stove,NA,10,3,Sometimes available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,1.05,0,1,0,156.95,0,0,0,0
Kigali City,Nyarugenge,5,110501201,2,1,26,1,1,1,1,1,187.074,200.8102329,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,1,Always available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,88.94,0,219.73,0,0
Kigali City,Nyarugenge,5,110501401,2,1,35,1,1,1,1,2,187.074,200.8102329,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,1,Always available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,104.63,0,0,0,0
Kigali City,Nyarugenge,5,110501601,3,2,38,1,1,1,1,3,187.074,200.8102329,National grid,Married polygamous,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,3,Sometimes available,2,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,1,No account,1,National grid,0,0,1,0,0,0,0,12.56,0
Kigali City,Nyarugenge,5,110501701,3,1,41,1,1,1,1,8,187.074,200.8102329,National grid,Widow/Widower,Candle,1,21,100,NA,142.8571429,1738.095238,1.49,1,Manufactured biomass stove,NA,10,2,Mostly available,1,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,2,Own account,1,National grid,1.49,0,1,0,188.34,0,0,0,0
Kigali City,Nyarugenge,5,110501801,3,2,43,1,1,1,1,6,187.074,200.8102329,National grid,Separated,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,209.27,0,0,0,0
Kigali City,Nyarugenge,5,110502001,2,1,57,1,1,1,1,2,187.074,200.8102329,National grid,Married monogamously without certificate,Candle,1,21,100,NA,142.8571429,1738.095238,1.49,1,Manufactured biomass stove,NA,10,1,Always available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,1.49,0,1,0,188.34,0,0,0,0
Kigali City,Nyarugenge,6,110600101,3,1,49,1,1,1,1,1,504.2603,574.4683135,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,1,Always available,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,538.11,0,0,0,0
Kigali City,Nyarugenge,6,110600201,2,1,26,1,1,1,1,7,504.2603,574.4683135,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,104.63,0,0
Kigali City,Nyarugenge,6,110600301,3,1,29,1,1,1,1,2,504.2603,574.4683135,National grid,Married monogamously without certificate,Candle,4,14,500,NA,1071.428571,13035.71429,11.21,0,Traditional/Locally built stove,NA,15,1,Always available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,11.21,0,1,0,313.9,0,0,0,0
Kigali City,Nyarugenge,6,110600401,3,2,40,1,1,2,1,6,504.2603,574.4683135,National grid,Separated,Candle,1,30,100,NA,100,1216.666667,1.05,1,Manufactured biomass stove,NA,20,2,Mostly available,5,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,2,Own account,1,National grid,1.05,0,1,0,115.1,0,0,0,0
Kigali City,Nyarugenge,6,110600501,3,1,46,1,1,1,1,1,504.2603,574.4683135,National grid, Married monogamously with legal certificate,Candle,1,14,1000,NA,2142.857143,26071.42857,22.42,0,Traditional/Locally built stove,NA,10,1,Always available,4,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,3,Joint account (with spouse),1,National grid,22.42,0,1,0,104.63,0,0,0,0
Kigali City,Nyarugenge,6,110600601,2,1,33,1,1,1,1,7,504.2603,574.4683135,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,1,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,104.63,0,0
Kigali City,Nyarugenge,6,110600701,2,1,49,1,1,1,1,1,504.2603,574.4683135,National grid, Married monogamously with legal certificate,Candle,5,15,500,NA,1000,12166.66667,10.46,0,Traditional/Locally built stove,NA,10,1,Always available,3,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,10.46,0,1,0,22.42,0,0,0,0
Kigali City,Nyarugenge,6,110600801,3,1,22,1,1,1,1,2,504.2603,574.4683135,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,1,No account,1,National grid,0,0,1,0,0,0,125.56,0,0
Kigali City,Nyarugenge,6,110600901,2,2,54,1,1,1,1,8,504.2603,574.4683135,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,104.63,0,0,0,0
Kigali City,Nyarugenge,6,110601001,2,2,39,1,1,1,1,7,504.2603,574.4683135,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,104.63,0,0,0,0
Kigali City,Nyarugenge,6,110601101,2,1,32,1,1,2,1,1,504.2603,574.4683135,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,2,4,Rarely available,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,0,0,0,0
Kigali City,Nyarugenge,6,110601201,2,2,64,1,1,1,0,8,504.2603,574.4683135,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,5,2,Mostly available,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,0,0,0,0,0
Kigali City,Nyarugenge,6,110601301,3,1,36,1,1,1,1,2,504.2603,574.4683135,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,2,NA,NA,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,198.8,0,0
Kigali City,Nyarugenge,6,110601401,3,1,58,1,1,1,1,1,504.2603,574.4683135,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,4,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,2,Own account,1,National grid,0,0,1,0,3766.8,0,0,0,0
Kigali City,Nyarugenge,6,110601501,2,1,26,1,1,1,1,7,504.2603,574.4683135,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,1,1,NA,NA,1,NA,555,Yes,NA,NA,"Other, specify",0,1,2,Own account,1,National grid,0,0,1,0,0,0,52.32,0,0
Kigali City,Nyarugenge,6,110601601,3,1,63,1,1,2,1,1,504.2603,574.4683135,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,1,Always available,4,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,4,Joint account (with savings group),1,National grid,0,0,1,0,3766.8,0,0,0,0
Kigali City,Nyarugenge,6,110601701,2,1,40,1,1,1,1,2,504.2603,574.4683135,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,2,1,NA,NA,2,NA,555,Yes,NA,NA,"Other, specify",0,2,1,No account,1,National grid,0,0,1,0,156.95,0,109.86,0,0
Kigali City,Nyarugenge,7,110700101,3,2,67,1,1,2,1,8,191.7855,188.5642478,National grid,Widow/Widower,Candle,2,14,200,NA,428.5714286,5214.285714,4.48,1,LPG stove,NA,1,NA,NA,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,4.48,0,1,0,0,0,251.12,0,0
Kigali City,Nyarugenge,7,110700201,3,1,60,1,1,2,1,1,191.7855,188.5642478,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,0,NA,NA,7,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,2,Own account,1,National grid,0,0,1,0,3766.8,0,6278,0,0
Kigali City,Nyarugenge,7,110700301,3,1,56,1,1,2,1,1,191.7855,188.5642478,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,5,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,0,209.27,0,0
Kigali City,Nyarugenge,7,110700401,3,1,41,1,1,1,1,1,191.7855,188.5642478,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,8,1,Always available,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,136.02,0,0,0,0
Kigali City,Nyarugenge,7,110700501,3,1,38,1,1,1,1,7,191.7855,188.5642478,National grid,Single,Candle,5,30,100,NA,100,1216.666667,1.05,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,1.05,0,1,0,0,0,209.27,0,0
Kigali City,Nyarugenge,7,110700601,1,1,52,1,1,2,1,5,191.7855,188.5642478,National grid,Divorced,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,5,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,193.57,0,0
Kigali City,Nyarugenge,7,110700701,3,1,43,1,1,1,1,1,191.7855,188.5642478,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,0,NA,NA,4,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,2,Own account,1,National grid,0,0,1,0,125.56,0,261.58,0,0
Kigali City,Nyarugenge,7,110700801,3,1,77,1,1,2,1,1,191.7855,188.5642478,National grid, Married monogamously with legal certificate,Candle,2,21,500,NA,714.2857143,8690.47619,7.47,1,LPG stove,NA,2,NA,NA,3,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,7.47,0,1,0,0,0,251.12,0,0
Kigali City,Nyarugenge,7,110700901,2,1,28,1,1,1,1,7,191.7855,188.5642478,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,104.63,0,0
Kigali City,Nyarugenge,7,110701001,3,2,61,1,1,2,1,8,191.7855,188.5642478,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,125.56,0,251.12,0,0
Kigali City,Nyarugenge,7,110701101,3,2,42,1,1,1,1,5,191.7855,188.5642478,National grid,Divorced,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,251.12,0,0
Kigali City,Nyarugenge,7,110701201,1,2,73,1,1,2,0,1,191.7855,188.5642478,National grid, Married monogamously with legal certificate,Candle,1,14,100,NA,214.2857143,2607.142857,2.24,0,Traditional/Locally built stove,NA,15,1,Always available,5,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,2.24,0,1,0,156.95,0,0,0,0
Kigali City,Nyarugenge,7,110701301,3,2,52,1,1,2,1,2,191.7855,188.5642478,National grid,Married monogamously without certificate,Candle,5,30,500,NA,500,6083.333333,5.23,1,LPG stove,NA,2,NA,NA,3,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,5.23,0,1,0,0,0,256.35,0,0
Kigali City,Nyarugenge,7,110701401,3,2,45,1,1,1,1,2,191.7855,188.5642478,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,1,Always available,3,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,115.1,0,0,0,0
Kigali City,Nyarugenge,7,110701501,2,1,50,1,1,1,1,2,191.7855,188.5642478,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,125.56,0,261.58,0,0
Kigali City,Nyarugenge,7,110701601,3,2,54,1,1,2,1,8,191.7855,188.5642478,National grid,Widow/Widower,Candle,2,7,1000,NA,4285.714286,52142.85714,44.84,1,Manufactured biomass stove,NA,15,2,Mostly available,4,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,44.84,0,1,0,0,20.93,0,0,0
Kigali City,Nyarugenge,7,110701701,2,1,29,1,1,1,1,7,191.7855,188.5642478,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,4,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,198.8,0,0
Kigali City,Nyarugenge,7,110701801,3,1,45,1,1,1,0,1,191.7855,188.5642478,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,5,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0,0,0,15.7,0
Kigali City,Nyarugenge,8,110800101,2,2,47,1,1,2,1,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,156.95,0,0,0,0
Kigali City,Nyarugenge,8,110800201,3,1,85,1,1,2,1,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,Kerosene,1,14,600,95,1285.714286,15642.85714,13.45,1,Manufactured biomass stove,NA,5,2,Mostly available,4,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0,0,0,20.93,13.45
Kigali City,Nyarugenge,8,110800301,1,2,62,1,1,2,1,8,709.7715,691.7022259,National grid,Widow/Widower,Candle,2,30,200,NA,200,2433.333333,2.09,1,Manufactured biomass stove,NA,10,2,Mostly available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,2.09,0,1,0,125.56,0,0,0,0
Kigali City,Nyarugenge,8,110800401,3,1,42,1,1,2,0,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0,0,204.04,0,0
Kigali City,Nyarugenge,8,110800501,2,2,57,1,1,1,1,8,709.7715,691.7022259,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,209.27,52.32,0
Kigali City,Nyarugenge,8,110800601,2,1,36,1,1,1,1,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,Candle,8,7,200,NA,857.1428571,10428.57143,8.97,0,Traditional/Locally built stove,NA,5,1,Always available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,8.97,0,1,0,125.56,0,115.1,0,0
Kigali City,Nyarugenge,8,110800701,3,1,45,1,1,1,1,5,709.7715,691.7022259,National grid,Divorced,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,251.12,0,0
Kigali City,Nyarugenge,8,110800801,3,1,58,1,1,2,1,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,Candle,1,14,100,NA,214.2857143,2607.142857,2.24,1,Manufactured biomass stove,NA,5,1,Always available,4,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,2.24,0,1,0,0,0,0,0,0
Kigali City,Nyarugenge,8,110800901,3,1,36,1,1,1,1,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,986.54,0,6278,0,0
Kigali City,Nyarugenge,8,110801001,3,2,50,1,1,1,1,8,709.7715,691.7022259,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,1,Always available,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,115.1,0,251.12,0,0
Kigali City,Nyarugenge,8,110801101,3,1,67,1,1,2,1,8,709.7715,691.7022259,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,5,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,3,2,Own account,1,National grid,0,0,1,0,538.11,0,104.63,0,0
Kigali City,Nyarugenge,8,110801201,2,1,33,1,1,1,1,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,Candle,1,30,100,NA,100,1216.666667,1.05,0,Traditional/Locally built stove,NA,15,1,Always available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,1.05,0,1,0,156.95,0,0,0,0
Kigali City,Nyarugenge,8,110801301,3,1,38,1,1,1,1,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,125.56,0,209.27,0,0
Kigali City,Nyarugenge,8,110801401,2,1,40,1,1,1,1,7,709.7715,691.7022259,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,1,Always available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,125.56,0,0,0,0
Kigali City,Nyarugenge,8,110801501,3,2,65,1,1,2,1,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,1,10,1,Always available,3,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,986.54,0,0,0,0
Kigali City,Nyarugenge,8,110801601,2,2,58,1,1,2,1,8,709.7715,691.7022259,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,0,20.93,0,0,0
Kigali City,Nyarugenge,8,110801701,3,1,31,1,1,1,1,1,709.7715,691.7022259,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,538.11,0,0,0,0
Kigali City,Nyarugenge,8,110801801,2,1,58,0,1,1,0,1,57.73261005,57.03740621,No electricity, Married monogamously with legal certificate,Candle,10,7,200,NA,857.1428571,10428.57143,8.97,1,Manufactured biomass stove,NA,10,2,Mostly available,3,2,2,3,2400,2,NA,NA,No,3,NA,NA,2.064,2,1,No account,111,No electricity,8.97,0,0,1,156.95,0,0,0,0
Kigali City,Nyarugenge,9,110900201,2,1,53,1,1,2,1,2,450.0009,566.692873,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,3,Sometimes available,2,2,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,94.17,0,0,0,0
Kigali City,Nyarugenge,9,110900401,3,1,25,1,1,2,1,7,450.0009,566.692873,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,156.95,0,0
Kigali City,Nyarugenge,9,110900501,2,1,27,1,1,2,1,7,450.0009,566.692873,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,10.46,0,0,0,0
Kigali City,Nyarugenge,9,110900601,3,1,46,1,1,2,1,1,450.0009,566.692873,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,94.17,0,0,0,0
Kigali City,Nyarugenge,9,110900701,2,2,37,1,1,2,0,7,450.0009,566.692873,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,2,Mostly available,1,2,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,136.02,0,0,0,0
Kigali City,Nyarugenge,9,110900801,3,1,34,1,1,2,1,2,450.0009,566.692873,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,2,2,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0,0,0,12.56,0
