PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,B01,B02,B02_OTHER,B03,B04,B05,B05_OTHER,B06_1,B06_2,B06_3,B06_4,B06_5,B06_OTHER,B07_1,B07_2,B07_3,B07_4,B07_OTHER,B08_01,B08_02,B08_03,B08_04,B08_05,B08_06,B08_07,B08_08,B08_09,B08_10,B08_11,B08_12,B08_13,B08_14,B08_15,B08_OTHER,B09,B10,B11_01,B11_02,B11_03,B11_04,B11_05,B11_06,B11_07,B11_08,B11_09,B11_10,B11_11,B11_12,B11_13,B11_OTHER,B12,B13,B14
Kigali City,Kicukiro,43,Urban,9,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Clay tiles,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,Yes,,,,,Category 3,Owner
Kigali City,Kicukiro,43,Urban,10,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,Yes,,,,,Category 3,Tenant
Kigali City,Kicukiro,43,Urban,11,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,43,Urban,12,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,43,Urban,13,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,Yes,,,,,Category 3,Tenant
Kigali City,Kicukiro,43,Urban,14,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,Yes,,,Yes,,,Yes,,,,,Category 3,Tenant
Kigali City,Kicukiro,43,Urban,15,Ordinary HH,415.4471,431.1255145029593,02,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,Yes,,,,,,,Category 3,Owner
Kigali City,Kicukiro,43,Urban,16,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,,Don't know/ Don't have,Tenant
Kigali City,Kicukiro,43,Urban,17,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Cement,,,,,Yes,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,,Yes,,,,,,,,Category 2,Tenant
Kigali City,Kicukiro,43,Urban,18,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,43,Urban,20,Ordinary HH,415.4471,431.1255145029593,01,Electricity from REG,,,,Cement,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,44,Urban,1,Ordinary HH,1009.17,1093.775824133738,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,,,,,,Yes,,,,,,Category 2,Tenant
Kigali City,Kicukiro,44,Urban,2,Ordinary HH,288.1676184971098,316.6661940627791,01,Torch/Phone,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,,Category 3,Owner
Kigali City,Kicukiro,44,Urban,3,Ordinary HH,288.1676184971098,316.6661940627791,01,Candle,,,,Cement,,,Yes,,,,,Yes,,,,,,Yes,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 2,Owner
Kigali City,Kicukiro,44,Urban,5,Ordinary HH,288.1676184971098,316.6661940627791,01,Torch/Phone,,,,Beaten earth,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,,Category 2,Tenant
Kigali City,Kicukiro,44,Urban,7,Ordinary HH,288.1676184971098,316.6661940627791,01,Torch/Phone,,,,Beaten earth,,,,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,44,Urban,8,Ordinary HH,288.1676184971098,316.6661940627791,01,Solar product,,,,Cement,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 2,Owner
Kigali City,Kicukiro,44,Urban,9,Ordinary HH,1009.17,1093.775824133738,01,Electricity from REG,,,,Beaten earth,,,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,,Category 1,Owner
Kigali City,Kicukiro,44,Urban,10,Ordinary HH,1009.17,1093.775824133738,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,,Don't know/ Don't have,Tenant
Kigali City,Kicukiro,44,Urban,11,Ordinary HH,1009.17,1093.775824133738,01,Electricity from REG,,,,Cement,,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,44,Urban,12,Ordinary HH,1009.17,1093.775824133738,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,44,Urban,13,Ordinary HH,1009.17,1093.775824133738,01,Electricity from REG,,,,Cement,,,,Yes,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,Yes,,,,,Category 2,Tenant
Kigali City,Kicukiro,44,Urban,14,Ordinary HH,1009.17,1093.775824133738,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,Yes,,Yes,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,Yes,,,,,Category 3,Tenant
Kigali City,Kicukiro,44,Urban,16,Ordinary HH,1009.17,1093.775824133738,02,Electricity from REG,,,,Clay tiles,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,44,Urban,17,Ordinary HH,1009.17,1093.775824133738,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,44,Urban,18,Ordinary HH,1009.17,1093.775824133738,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,Yes,Yes,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,Category 2,Tenant
Kigali City,Kicukiro,44,Urban,19,Ordinary HH,1009.17,1093.775824133738,02,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,Yes,Yes,Yes,,,,Yes,,,Yes,,,,,,,,Category 2,Owner
Kigali City,Kicukiro,44,Urban,20,Ordinary HH,1009.17,1093.775824133738,02,Electricity from REG,,,,Beaten earth,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,Yes,,,,,Category 3,Tenant
Kigali City,Kicukiro,44,Urban,22,Ordinary HH,1009.17,1093.775824133738,02,Electricity from REG,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,45,Urban,1,Ordinary HH,25.65648931034483,25.08075031656678,01,Solar product,,,,Cement,,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,Yes,,,,,Category 3,Owner
Kigali City,Kicukiro,45,Urban,2,Ordinary HH,354.3039,355.8789794982515,01,Electricity from REG,,,,Beaten earth,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,Yes,,,,,Category 3,Owner
Kigali City,Kicukiro,45,Urban,3,Ordinary HH,354.3039,355.8789794982515,02,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,,,,,,,,,,Yes,,,,,Category 3,Owner
Kigali City,Kicukiro,45,Urban,4,Ordinary HH,25.65648931034483,25.08075031656678,02,Torch/Phone,,,,Beaten earth,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Free lodging
Kigali City,Kicukiro,45,Urban,5,Ordinary HH,354.3039,355.8789794982515,02,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,45,Urban,6,Ordinary HH,354.3039,355.8789794982515,02,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,,,,Yes,,,,,Yes,,,,,Category 3,Tenant
Kigali City,Kicukiro,45,Urban,7,Ordinary HH,354.3039,355.8789794982515,01,Electricity from REG,,,,Cement,,,,Yes,,,,,Yes,,,,,,,Yes,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,,,,,Category 2,Tenant
Kigali City,Kicukiro,45,Urban,8,Ordinary HH,25.65648931034483,25.08075031656678,01,Candle,,,,Beaten earth,,,,,Yes,,,,,,Yes,None,,,,,,,,,,,,,,Yes,,,Yes,No,,,,,,,,,,,,,,,,Category 2,Tenant
Kigali City,Kicukiro,45,Urban,9,Ordinary HH,354.3039,355.8789794982515,02,Electricity from REG,,,,Beaten earth,,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,,Yes,Yes,Yes,,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,45,Urban,10,Ordinary HH,354.3039,355.8789794982515,01,Electricity from REG,,,,Cement,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,Category 1,Owner
Kigali City,Kicukiro,45,Urban,11,Ordinary HH,354.3039,355.8789794982515,01,Electricity from REG,,,,Cement,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,Yes,Yes,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,45,Urban,12,Ordinary HH,354.3039,355.8789794982515,02,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,Yes,,,,,Category 3,Owner
Kigali City,Kicukiro,45,Urban,13,Ordinary HH,354.3039,355.8789794982515,02,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,,Yes,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,45,Urban,14,Ordinary HH,25.65648931034483,25.08075031656678,01,Torch/Phone,,,,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,,Category 1,Tenant
Kigali City,Kicukiro,45,Urban,15,Ordinary HH,354.3039,355.8789794982515,04,Electricity from REG,,,,Cement,,Yes,,Yes,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 2,Owner
Kigali City,Kicukiro,45,Urban,19,Ordinary HH,354.3039,355.8789794982515,02,Electricity from REG,,,,Cement,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 2,Owner
Kigali City,Kicukiro,45,Urban,20,Ordinary HH,354.3039,355.8789794982515,02,Electricity from REG,,,,Cement,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,Yes,,,,,,,,,,,Category 2,Tenant
Kigali City,Kicukiro,45,Urban,21,Ordinary HH,354.3039,355.8789794982515,02,Electricity from REG,,,,Clay tiles,,Yes,,Yes,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,Yes,Yes,,,,,,Category 3,Owner
Kigali City,Kicukiro,46,Rural,2,Ordinary HH,916.8375000000002,968.7117485882067,01,Electricity from REG,,1,0,Beaten earth,,,,Yes,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,No,,,,,,,,,,,,,,,Yes,Category 2,Owner
Kigali City,Kicukiro,46,Rural,3,Ordinary HH,239.6712136929461,271.3171181191308,01,Candle,,0,0,Beaten earth,,,,Yes,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,,,,,,No,Category 3,Owner
Kigali City,Kicukiro,46,Rural,4,Ordinary HH,239.6712136929461,271.3171181191308,01,Candle,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 1,Free lodging
Kigali City,Kicukiro,46,Rural,5,Ordinary HH,239.6712136929461,271.3171181191308,01,Lantern (Agatadowa),,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 2,Tenant
Kigali City,Kicukiro,46,Rural,6,Ordinary HH,239.6712136929461,271.3171181191308,01,Torch/Phone,,0,0,Beaten earth,,,Yes,,,,,Yes,,,,,Yes,Yes,,,,,,,,,,,Yes,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,No,Category 3,Tenant
Kigali City,Kicukiro,46,Rural,7,Ordinary HH,916.8375000000002,968.7117485882067,01,Electricity from REG,,1,0,Clay tiles,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 3,Tenant
Kigali City,Kicukiro,46,Rural,8,Ordinary HH,239.6712136929461,271.3171181191308,01,Torch/Phone,,0,0,Cement,,,,,Yes,,,Yes,,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,Yes,,,,,,No,Category 3,Tenant
Kigali City,Kicukiro,46,Rural,9,Ordinary HH,916.8375000000002,968.7117485882067,01,Electricity from REG,,0,1,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,Yes,Category 2,Owner
Kigali City,Kicukiro,46,Rural,10,Ordinary HH,916.8375000000002,968.7117485882067,01,Electricity from REG,,0,0,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 2,Tenant
Kigali City,Kicukiro,46,Rural,11,Ordinary HH,239.6712136929461,271.3171181191308,01,Candle,,0,0,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 2,Tenant
Kigali City,Kicukiro,46,Rural,13,Ordinary HH,916.8375000000002,968.7117485882067,02,Electricity from REG,,0,1,Beaten earth,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,No,Category 3,Owner
Kigali City,Kicukiro,46,Rural,14,Ordinary HH,916.8375000000002,968.7117485882067,01,Electricity from REG,,0,0,Cement,,,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,No,Category 2,Tenant
Kigali City,Kicukiro,46,Rural,15,Ordinary HH,916.8375000000002,968.7117485882067,02,Electricity from REG,,1,0,Cement,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,No,Category 3,Owner
Kigali City,Kicukiro,46,Rural,16,Ordinary HH,916.8375000000002,968.7117485882067,01,Electricity from REG,,1,0,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,Yes,,,Yes,,,,,,,,,,No,Category 3,Owner
Kigali City,Kicukiro,46,Rural,18,Ordinary HH,239.6712136929461,271.3171181191308,01,Candle,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,No,,,,,,,,,,,,,,,,No,Don't know/ Don't have,Free lodging
Kigali City,Kicukiro,46,Rural,19,Ordinary HH,239.6712136929461,271.3171181191308,02,Torch/Phone,,0,0,Beaten earth,,,,,Yes,,,,,Yes,,,,,,,,,,,,,Yes,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,No,Category 3,Owner
Kigali City,Kicukiro,46,Rural,20,Ordinary HH,239.6712136929461,271.3171181191308,01,Lantern (Agatadowa),,0,0,Beaten earth,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,,,,,,,,,,,No,Category 2,Owner
Kigali City,Kicukiro,46,Rural,21,Ordinary HH,916.8375000000002,968.7117485882067,02,Electricity from REG,,0,0,Beaten earth,,,,Yes,,,,,,Yes,,,,,,,,,,Yes,,,Yes,,,,,,No,,,,,,,,,,,,,,,,No,Category 3,Free lodging
Kigali City,Kicukiro,47,Urban,1,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,47,Urban,2,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,47,Urban,3,Ordinary HH,335.788,347.1974244761988,02,Electricity from REG,,,,Cement,,,Yes,,,,,Yes,,,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,47,Urban,4,Ordinary HH,335.788,347.1974244761988,02,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,47,Urban,5,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,Yes,,,,,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,47,Urban,6,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Cement,,Yes,,,,,,,Yes,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,,,Yes,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,47,Urban,7,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,,,,,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,47,Urban,8,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Cement,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,Yes,,,,,Yes,Yes,Yes,,,,,,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,47,Urban,9,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,47,Urban,10,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,47,Urban,11,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,47,Urban,12,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,Yes,,,,,,,,,,,Yes,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,47,Urban,13,Ordinary HH,335.788,347.1974244761988,02,Electricity from REG,,,,Clay tiles,,Yes,,Yes,,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,47,Urban,14,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,47,Urban,15,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,,,,,,,,Yes,,,,,,,,Don't know/ Don't have,Tenant
Kigali City,Kicukiro,47,Urban,16,Ordinary HH,335.788,347.1974244761988,02,Electricity from REG,,,,Cement,,Yes,,,,,,,Yes,,,,,,,,,,Yes,,,,,,,,,,Yes,Yes,,,,,,Yes,,Yes,,,Yes,,,,,Category 3,Owner
Kigali City,Kicukiro,47,Urban,17,Ordinary HH,335.788,347.1974244761988,01,Electricity from REG,,,,Cement,,,,,,Yes,System promoted by  government to help those without insurance for old days savi,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,,,,,,,,Yes,,,Yes,,,,,Category 2,Owner
Kigali City,Kicukiro,47,Urban,19,Ordinary HH,335.788,347.1974244761988,02,Electricity from REG,,,,Cement,,,,Yes,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,Yes,Yes,,,,,,Yes,,Yes,,,Yes,,,,,Category 3,Owner
Kigali City,Kicukiro,48,Urban,1,Ordinary HH,1223.457,1317.688059065675,02,Electricity from REG,,,,Cement,,,,,Yes,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,48,Urban,2,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,48,Urban,3,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,48,Urban,4,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,48,Urban,5,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,48,Urban,6,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Cement,,,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,,,,,,Category 1,Free lodging
Kigali City,Kicukiro,48,Urban,7,Ordinary HH,1223.457,1317.688059065675,02,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,48,Urban,8,Ordinary HH,1223.457,1317.688059065675,02,Electricity from REG,,,,Cement,,,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,Yes,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,48,Urban,9,Ordinary HH,1223.457,1317.688059065675,02,Electricity from REG,,,,Cement,,Yes,,,,,,,Yes,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,,,Yes,Yes,,,,,Yes,,,,,Category 3,Owner
Kigali City,Kicukiro,48,Urban,10,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Clay tiles,,Yes,,,,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,Yes,,,,Yes,Yes,,,,,,,,,,Don't know/ Don't have,Tenant
Kigali City,Kicukiro,48,Urban,11,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Cement,,Yes,,,,,,Yes,,,,,,,,Yes,,,,,,,,,,,,,Yes,Yes,Yes,,,,Yes,Yes,,Yes,,,,,,,,Category 3,Tenant
Kigali City,Kicukiro,48,Urban,12,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Clay tiles,,,,,,Yes,System promoted by  government to help those without insurance for old days savi,,,,Yes,None,,,,,Yes,,,,,,,,,,,,Yes,Yes,,,,,Yes,Yes,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,48,Urban,13,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Cement,,,,,Yes,,,,,Yes,,,,,,,,,,,,,,,,Yes,,,Yes,Yes,,,,,,Yes,,,,,,,,,,Category 3,Owner
Kigali City,Kicukiro,48,Urban,14,Ordinary HH,1223.457,1317.688059065675,01,Electricity from REG,,,,Cement,,,,,,Yes,System promoted by  government to help those without insurance for old days savi,,Yes,,,,Yes,,,,,,,,,,,,,,,,Yes,Yes,,,,,,,,Yes,,,Yes,,,,,Category 3,Owner
