Cluster,HI05,HH_WT,C_hhweight,PROVINCE,DISTRICT,HI04,TYPEHH,E00A,E01A,E01B,E01C,E02A,E02B,E02C,E03A,E03B,E03C,E04A,E04B,E04C,E05A,E05B,E05C,E06A,E06B,E06C,E07A,E07B,E07C,E08A,E08B,E09A,E09B,E09C,E10A,E10B,E10C,E11A,E11B,E13A,E13B,E14A,E14B,E15A,E15B,E16A,E16B,E17A,E17B,E18A,E18B,E20A,E20B,E21A,E21B,E22A,E22B,E23A,E23B,E24A,E24B,E26A,E26B,E27A,E27B,E28A,E28B,E29A,E29B,E30A,E30B,E30C,E31A,E31B,E31C,E32A,E32B,E32C,E33A,E33B,E34A,E34B,E35A,E35B,E37A,E37B,E38,E38_OTHER,F01,F10,F10_OTHER
64,6,72.75357836065574,65.06711909665454,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
64,7,72.75357836065574,65.06711909665454,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,"Other, specify",Torch
64,8,72.75357836065574,65.06711909665454,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
64,9,72.75357836065574,65.06711909665454,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
64,10,72.75357836065574,65.06711909665454,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,02,No children currently enrolled in school/studying only during daylight,
64,11,54.92535,53.80802048772765,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,6,No,8,1,Yes,3,1,No,12,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
64,12,72.75357836065574,65.06711909665454,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
64,13,54.92535,53.80802048772765,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,4,Yes,4,0,,,1,Yes,2,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,No,1,Yes,0,,,1,Yes,4,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
64,14,54.92535,53.80802048772765,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,4,Yes,4,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
64,15,54.92535,53.80802048772765,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,2,Yes,4,0,,,0,,,0,,,1,Yes,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,02,Electric lighting,
64,16,54.92535,53.80802048772765,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,3,Yes,11,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
64,17,54.92535,53.80802048772765,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,5,Yes,11,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
64,18,54.92535,53.80802048772765,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,4,Yes,12,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,No children currently enrolled in school/studying only during daylight,
65,1,86.02007384615385,79.43040041725672,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",They put them in the toilet,01,No children currently enrolled in school/studying only during daylight,
65,2,86.02007384615385,79.43040041725672,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,"Other, specify",Torch
65,3,86.02007384615385,79.43040041725672,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,"Other, specify",Torch
65,4,86.02007384615385,79.43040041725672,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,0,,,1,Yes,6,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Kerosene lamp,
65,5,86.02007384615385,79.43040041725672,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,No children currently enrolled in school/studying only during daylight,
65,6,86.02007384615385,79.43040041725672,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,3,1,Yes,6,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,"Other, specify",Torch
65,7,86.02007384615385,79.43040041725672,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",No electricity,01,No children currently enrolled in school/studying only during daylight,
65,8,86.02007384615385,79.43040041725672,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,No,8,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
65,9,86.02007384615385,79.43040041725672,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,02,No children currently enrolled in school/studying only during daylight,
65,10,14.71396,15.3078638308608,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,2,Yes,3,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
65,11,14.71396,15.3078638308608,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,3,Yes,3,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
65,12,14.71396,15.3078638308608,Southern Province,Gisagara,Rural,HH Surrounding Camp,1,0,,,0,,,0,,,3,Yes,5,0,,,1,Yes,8,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
65,13,14.71396,15.3078638308608,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,2,Yes,3,0,,,0,,,0,,,0,,,0,,,1,Yes,6,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Sell some parts of it,01,Electric lighting,
65,14,14.71396,15.3078638308608,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,2,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
65,15,14.71396,15.3078638308608,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,2,Yes,1,0,,,0,,,0,,,1,Yes,15,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
65,16,14.71396,15.3078638308608,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,3,Yes,3,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
65,17,14.71396,15.3078638308608,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,3,Yes,4,0,,,1,Yes,1,0,,,1,Yes,5,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
65,18,14.71396,15.3078638308608,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,2,Yes,5,0,,,1,Yes,2,0,,,1,Yes,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
66,1,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,2,Yes,3,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
66,2,36.89001727272727,32.53802180155043,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
66,3,36.89001727272727,32.53802180155043,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,12,1,Yes,21,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,"Other, specify",Go to neighbors
66,4,36.89001727272727,32.53802180155043,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
66,5,36.89001727272727,32.53802180155043,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,No children currently enrolled in school/studying only during daylight,
66,6,36.89001727272727,32.53802180155043,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,4,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
66,7,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,2,Yes,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
66,8,36.89001727272727,32.53802180155043,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
66,9,36.89001727272727,32.53802180155043,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,3,No,8,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,Solar powered light source,
66,10,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,3,Yes,12,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,No children currently enrolled in school/studying only during daylight,
66,11,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,3,Yes,3,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
66,12,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,2,Yes,3,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
66,13,36.89001727272727,32.53802180155043,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",No electricity,02,Solar powered light source,
66,14,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,4,Yes,3,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,No children currently enrolled in school/studying only during daylight,
66,15,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,1,0,,,0,,,4,No,8,0,,,1,Yes,1,0,,,1,Yes,4,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,No children currently enrolled in school/studying only during daylight,
66,16,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,5,Yes,12,0,,,0,,,0,,,0,,,0,,,1,Yes,5,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
66,17,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,3,Yes,12,0,,,0,,,1,Yes,10,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
66,18,121.1314,135.179524708846,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,2,Yes,5,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,No children currently enrolled in school/studying only during daylight,
67,1,32.74964,31.41404563788399,Southern Province,Gisagara,Rural,HH Surrounding Camp,1,0,,,0,,,2,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
67,2,105.2169285106383,107.779062775186,Southern Province,Gisagara,Rural,HH Surrounding Camp,1,0,,,0,,,0,,,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Kerosene lamp,
67,3,105.2169285106383,107.779062775186,Southern Province,Gisagara,Rural,HH Surrounding Camp,1,0,,,0,,,0,,,0,,,1,Yes,2,1,Yes,5,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,"Other, specify",Torch
67,4,105.2169285106383,107.779062775186,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,2,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
67,5,105.2169285106383,107.779062775186,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,2,Yes,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Solar powered light source,
67,6,105.2169285106383,107.779062775186,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,"Other, specify",Torch
67,7,32.74964,31.41404563788399,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,4,Yes,2,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
67,8,105.2169285106383,107.779062775186,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,3,No,8,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,No,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Solar powered light source,
67,9,105.2169285106383,107.779062775186,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,0,,,1,Yes,1,1,No,0,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
67,10,32.74964,31.41404563788399,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,2,Yes,3,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,No,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
67,11,32.74964,31.41404563788399,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,8,Yes,4,0,,,1,Yes,6,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
67,12,105.2169285106383,107.779062775186,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,3,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
67,13,32.74964,31.41404563788399,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,2,Yes,2,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
67,14,105.2169285106383,107.779062775186,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,3,No,8,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Solar powered light source,
67,15,32.74964,31.41404563788399,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,4,Yes,4,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
67,16,32.74964,31.41404563788399,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,6,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
67,17,32.74964,31.41404563788399,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,3,Yes,2,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
67,18,32.74964,31.41404563788399,Southern Province,Gisagara,Rural,HH Surrounding Camp,0,0,,,0,,,0,,,3,Yes,12,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
68,1,311.598,303.1390446835703,Southern Province,Gisagara,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
68,2,311.598,303.1390446835703,Southern Province,Gisagara,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,4,1,Yes,6,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,02,No children currently enrolled in school/studying only during daylight,
68,3,1533.26,1547.748814867902,Southern Province,Gisagara,Rural,Ordinary HH,0,2,Yes,11,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
68,4,1533.26,1547.748814867902,Southern Province,Gisagara,Rural,Ordinary HH,0,0,,,0,,,1,Yes,2,0,,,1,Yes,1,1,Yes,5,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Electric lighting,
